0.0000000000	0.0000000852	0.0000001798	0.0000002846	0.0000004008	0.0000005293	0.0000006715	0.0000008286 0.0000010021 0.0000011937 0.0000014050 0.0000016380 0.0000018947 0.0000021775 0.0000024888 0.0000028314 0.0000032082 0.0000036224 0.0000040777 0.0000045778 0.0000051270 0.0000057298 0.0000063911 0.0000071165 0.0000079117 0.0000087832 0.0000097379 0.0000107833 0.0000119277 0.0000131799 0.0000145495 0.0000160470 0.0000176838 0.0000194719 0.0000214248 0.0000235568 0.0000258833 0.0000284212 0.0000311886 0.0000342050 0.0000374916 0.0000410713 0.0000449685 0.0000492098 0.0000538238 0.0000588413 0.0000642953 0.0000702216 0.0000766584 0.0000836470 0.0000912316 0.0000994599 0.0001083828 0.0001180552 0.0001285358 0.0001398876 0.0001521780 0.0001654794 0.0001798691 0.0001954299 0.0002122503 0.0002304249 0.0002500548 0.0002712480 0.0002941197 0.0003187928 0.0003453984 0.0003740762 0.0004049750 0.0004382533 0.0004740797 0.0005126336 0.0005541056 0.0005986986 0.0006466276 0.0006981211 0.0007534216 0.0008127863 0.0008764876 0.0009448142 0.0005090115 -0.0000000743 -0.0000000978 -0.0000001197 -0.0000001403 -0.0000001596 -0.0000001778 -0.0000001950 -0.0000002113 -0.0000002268 -0.0000002416 -0.0000002559 -0.0000002695 -0.0000002827 -0.0000002954 -0.0000003078 -0.0000003198 -0.0000003315 -0.0000003429 -0.0000003541 -0.0000003651 -0.0000003758 -0.0000003864 -0.0000003969 -0.0000004072 -0.0000004173 -0.0000004274 -0.0000004373 -0.0000004470 -0.0000004567 -0.0000004662 -0.0000004757 -0.0000004850 -0.0000004941 -0.0000005031 -0.0000005120 -0.0000005208 -0.0000005293 -0.0000005377 -0.0000005459 -0.0000005539 -0.0000005617 -0.0000005692 -0.0000005764 -0.0000005834 -0.0000005900 -0.0000005963 -0.0000006023 -0.0000006078 -0.0000006128 -0.0000006174 -0.0000006215 -0.0000006249 -0.0000006277 -0.0000006299 -0.0000006312 -0.0000006318 -0.0000006314 -0.0000006300 -0.0000006276 -0.0000006239 -0.0000006190 -0.0000006126 -0.0000006046 -0.0000005950 -0.0000005834 -0.0000005698 -0.0000005539 -0.0000005355 -0.0000005143 -0.0000004902 -0.0000004627 -0.0000004316 -0.0000003965 -0.0000003570 -0.0000003126 -0.0000002630 -0.0000002075 -0.0000001456 -0.0000000767
0.0000000000	0.0000000852	0.0000001798	0.0000002846	0.0000004007	0.0000005293	0.0000006714	0.0000008285 0.0000010021 0.0000011936 0.0000014049 0.0000016378 0.0000018946 0.0000021773 0.0000024886	0.0000028311 0.0000032079 0.0000036221 0.0000040774 0.0000045774 0.0000051265 0.0000057293 0.0000063906	0.0000071159 0.0000079110 0.0000087824 0.0000097370 0.0000107824 0.0000119267 0.0000131787 0.0000145483	0.0000160457 0.0000176823 0.0000194703 0.0000214230 0.0000235548 0.0000258811 0.0000284188 0.0000311859	0.0000342021 0.0000374884 0.0000410677 0.0000449646 0.0000492056 0.0000538192 0.0000588362 0.0000642898	0.0000702156 0.0000766518 0.0000836398 0.0000912238 0.0000994514 0.0001083735 0.0001180451 0.0001285248	0.0001398756 0.0001521650 0.0001654652 0.0001798537 0.0001954131 0.0002122321 0.0002304051 0.0002500334	0.0002712247 0.0002940945 0.0003187655 0.0003453688 0.0003740442 0.0004049403 0.0004382157 0.0004740391	0.0005125896 0.0005540582 0.0005986472 0.0006465722 0.0006980613 0.0007533571 0.0008127167 0.0008764126	0.0009447333 0.0005089679 -0.0000000743	-0.0000000978 -0.0000001197 -0.0000001403 -0.0000001596	-0.0000001777 -0.0000001949 -0.0000002113 -0.0000002268	-0.0000002416 -0.0000002558 -0.0000002695 -0.0000002827	-0.0000002954 -0.0000003077 -0.0000003197 -0.0000003314	-0.0000003429 -0.0000003541 -0.0000003650 -0.0000003758	-0.0000003864 -0.0000003968 -0.0000004071 -0.0000004173	-0.0000004273 -0.0000004372 -0.0000004470 -0.0000004567	-0.0000004662 -0.0000004756 -0.0000004849 -0.0000004941	-0.0000005031 -0.0000005120 -0.0000005207 -0.0000005293	-0.0000005377 -0.0000005459 -0.0000005539 -0.0000005616	-0.0000005691 -0.0000005764 -0.0000005834 -0.0000005900	-0.0000005963 -0.0000006022 -0.0000006077 -0.0000006128	-0.0000006174 -0.0000006214 -0.0000006249 -0.0000006277	-0.0000006298 -0.0000006312 -0.0000006317 -0.0000006313	-0.0000006300 -0.0000006275 -0.0000006239 -0.0000006189	-0.0000006125 -0.0000006046 -0.0000005949 -0.0000005834	-0.0000005697 -0.0000005538 -0.0000005354 -0.0000005143	-0.0000004901 -0.0000004626 -0.0000004315 -0.0000003964	-0.0000003569 -0.0000003126 -0.0000002630 -0.0000002075	-0.0000001456 -0.0000000767
0.0000000000	0.0000000852	0.0000001797	0.0000002845	0.0000004006	0.0000005291	0.0000006713	0.0000008283 0.0000010018 0.0000011933 0.0000014045 0.0000016374 0.0000018941 0.0000021767 0.0000024880	0.0000028304 0.0000032071 0.0000036212 0.0000040763 0.0000045762 0.0000051252 0.0000057278 0.0000063889	0.0000071140 0.0000079090 0.0000087802 0.0000097345 0.0000107796 0.0000119236 0.0000131754 0.0000145445	0.0000160415 0.0000176777 0.0000194653 0.0000214175 0.0000235487 0.0000258745 0.0000284115 0.0000311779	0.0000341933 0.0000374788 0.0000410572 0.0000449531 0.0000491930 0.0000538054 0.0000588211 0.0000642733	0.0000701975 0.0000766321 0.0000836183 0.0000912004 0.0000994258 0.0001083457 0.0001180148 0.0001284917	0.0001398396 0.0001521259 0.0001654227 0.0001798075 0.0001953629 0.0002121775 0.0002303459 0.0002499691	0.0002711550 0.0002940189 0.0003186835 0.0003452800 0.0003739480 0.0004048362 0.0004381031 0.0004739172	0.0005124579 0.0005539158 0.0005984934 0.0006464060 0.0006978819 0.0007531635 0.0008125078 0.0008761873	0.0009444905 0.0005088371 -0.0000000743	-0.0000000977 -0.0000001197 -0.0000001402 -0.0000001595	-0.0000001777 -0.0000001949 -0.0000002112 -0.0000002267	-0.0000002416 -0.0000002558 -0.0000002694 -0.0000002826	-0.0000002953 -0.0000003077 -0.0000003197 -0.0000003314	-0.0000003428 -0.0000003540 -0.0000003649 -0.0000003757	-0.0000003863 -0.0000003967 -0.0000004070 -0.0000004172	-0.0000004272 -0.0000004371 -0.0000004469 -0.0000004565	-0.0000004661 -0.0000004755 -0.0000004848 -0.0000004939	-0.0000005030 -0.0000005119 -0.0000005206 -0.0000005291	-0.0000005375 -0.0000005457 -0.0000005537 -0.0000005615	-0.0000005690 -0.0000005762 -0.0000005832 -0.0000005898	-0.0000005961 -0.0000006021 -0.0000006076 -0.0000006126	-0.0000006172 -0.0000006212 -0.0000006247 -0.0000006275	-0.0000006297 -0.0000006310 -0.0000006316 -0.0000006312	-0.0000006298 -0.0000006274 -0.0000006237 -0.0000006188	-0.0000006124 -0.0000006044 -0.0000005948 -0.0000005832	-0.0000005696 -0.0000005537 -0.0000005353 -0.0000005141	-0.0000004900 -0.0000004625 -0.0000004314 -0.0000003963	-0.0000003568 -0.0000003125 -0.0000002629 -0.0000002075	-0.0000001456 -0.0000000767
0.0000000000	0.0000000851	0.0000001796	0.0000002844	0.0000004005	0.0000005289	0.0000006710	0.0000008280 0.0000010014 0.0000011928 0.0000014039 0.0000016367 0.0000018933 0.0000021758 0.0000024869	0.0000028292 0.0000032057 0.0000036196 0.0000040746 0.0000045743 0.0000051230 0.0000057253 0.0000063862	0.0000071110 0.0000079056 0.0000087764 0.0000097304 0.0000107750 0.0000119185 0.0000131697 0.0000145383	0.0000160347 0.0000176701 0.0000194569 0.0000214083 0.0000235386 0.0000258634 0.0000283993 0.0000311645	0.0000341786 0.0000374627 0.0000410396 0.0000449338 0.0000491719 0.0000537823 0.0000587959 0.0000642458	0.0000701675 0.0000765993 0.0000835825 0.0000911613 0.0000993832 0.0001082993 0.0001179642 0.0001284367	0.0001397797 0.0001520607 0.0001653518 0.0001797304 0.0001952792 0.0002120867 0.0002302473 0.0002498620	0.0002710389 0.0002938930 0.0003185471 0.0003451321 0.0003737878 0.0004046629 0.0004379155 0.0004737143	0.0005122384 0.0005536786 0.0005982371 0.0006461291 0.0006975830 0.0007528410 0.0008121599 0.0008758121	0.0009440861 0.0005086192 -0.0000000742	-0.0000000977 -0.0000001196 -0.0000001402 -0.0000001594	-0.0000001776 -0.0000001948 -0.0000002111 -0.0000002266	-0.0000002415 -0.0000002557 -0.0000002693 -0.0000002825	-0.0000002952 -0.0000003075 -0.0000003195 -0.0000003312	-0.0000003426 -0.0000003538 -0.0000003648 -0.0000003755	-0.0000003861 -0.0000003966 -0.0000004069 -0.0000004170	-0.0000004270 -0.0000004369 -0.0000004467 -0.0000004563	-0.0000004659 -0.0000004753 -0.0000004846 -0.0000004937	-0.0000005028 -0.0000005116 -0.0000005204 -0.0000005289	-0.0000005373 -0.0000005455 -0.0000005535 -0.0000005612	-0.0000005688 -0.0000005760 -0.0000005830 -0.0000005896	-0.0000005959 -0.0000006018 -0.0000006073 -0.0000006124	-0.0000006169 -0.0000006210 -0.0000006244 -0.0000006273	-0.0000006294 -0.0000006307 -0.0000006313 -0.0000006309	-0.0000006295 -0.0000006271 -0.0000006235 -0.0000006185	-0.0000006121 -0.0000006042 -0.0000005945 -0.0000005830	-0.0000005693 -0.0000005534 -0.0000005351 -0.0000005139	-0.0000004898 -0.0000004623 -0.0000004312 -0.0000003962	-0.0000003567 -0.0000003124 -0.0000002628 -0.0000002074	-0.0000001455 -0.0000000766
0.0000000000	0.0000000851	0.0000001795	0.0000002842	0.0000004002	0.0000005286	0.0000006706	0.0000008275 0.0000010008 0.0000011921 0.0000014031 0.0000016357 0.0000018921 0.0000021745 0.0000024854	0.0000028275 0.0000032038 0.0000036175 0.0000040721 0.0000045715 0.0000051200 0.0000057219 0.0000063824	0.0000071067 0.0000079008 0.0000087711 0.0000097245 0.0000107685 0.0000119113 0.0000131618 0.0000145296	0.0000160251 0.0000176595 0.0000194453 0.0000213955 0.0000235245 0.0000258479 0.0000283823 0.0000311459	0.0000341582 0.0000374403 0.0000410150 0.0000449069 0.0000491424 0.0000537501 0.0000587607 0.0000642072	0.0000701254 0.0000765534 0.0000835324 0.0000911067 0.0000993236 0.0001082344 0.0001178935 0.0001283597	0.0001396959 0.0001519695 0.0001652527 0.0001796227 0.0001951622 0.0002119595 0.0002301092 0.0002497122	0.0002708764 0.0002937168 0.0003183561 0.0003449252 0.0003735638 0.0004044203 0.0004376529 0.0004734303	0.0005119313 0.0005533466 0.0005978784 0.0006457418 0.0006971648 0.0007523896 0.0008116729 0.0008752870	0.0009435201 0.0005083142 -0.0000000742	-0.0000000976 -0.0000001196 -0.0000001401 -0.0000001594	-0.0000001775 -0.0000001947 -0.0000002110 -0.0000002265	-0.0000002413 -0.0000002555 -0.0000002691 -0.0000002823	-0.0000002950 -0.0000003073 -0.0000003193 -0.0000003310	-0.0000003424 -0.0000003536 -0.0000003646 -0.0000003753	-0.0000003859 -0.0000003963 -0.0000004066 -0.0000004168	-0.0000004268 -0.0000004367 -0.0000004464 -0.0000004561	-0.0000004656 -0.0000004750 -0.0000004843 -0.0000004934	-0.0000005025 -0.0000005113 -0.0000005201 -0.0000005286	-0.0000005370 -0.0000005452 -0.0000005531 -0.0000005609	-0.0000005684 -0.0000005757 -0.0000005826 -0.0000005892	-0.0000005955 -0.0000006014 -0.0000006069 -0.0000006120	-0.0000006166 -0.0000006206 -0.0000006241 -0.0000006269	-0.0000006290 -0.0000006304 -0.0000006309 -0.0000006305	-0.0000006292 -0.0000006267 -0.0000006231 -0.0000006181	-0.0000006118 -0.0000006038 -0.0000005942 -0.0000005826	-0.0000005690 -0.0000005531 -0.0000005347 -0.0000005136	-0.0000004895 -0.0000004621 -0.0000004310 -0.0000003959	-0.0000003565 -0.0000003122 -0.0000002626 -0.0000002072	-0.0000001454 -0.0000000766
0.0000000000	0.0000000850	0.0000001794	0.0000002840	0.0000003999	0.0000005282	0.0000006700	0.0000008268 0.0000010000 0.0000011911 0.0000014020 0.0000016345 0.0000018907 0.0000021728 0.0000024835	0.0000028253 0.0000032013 0.0000036147 0.0000040690 0.0000045680 0.0000051160 0.0000057175 0.0000063774	0.0000071012 0.0000078948 0.0000087644 0.0000097170 0.0000107602 0.0000119022 0.0000131517 0.0000145184	0.0000160127 0.0000176459 0.0000194303 0.0000213790 0.0000235064 0.0000258279 0.0000283604 0.0000311218	0.0000341318 0.0000374114 0.0000409834 0.0000448723 0.0000491045 0.0000537087 0.0000587154 0.0000641578	0.0000700713 0.0000764944 0.0000834680 0.0000910364 0.0000992471 0.0001081509 0.0001178026 0.0001282608	0.0001395883 0.0001518524 0.0001651253 0.0001794842 0.0001950117 0.0002117961 0.0002299319 0.0002495198	0.0002706676 0.0002934904 0.0003181107 0.0003446594 0.0003732758 0.0004041086 0.0004373156 0.0004730654	0.0005115368 0.0005529201 0.0005974177 0.0006452441 0.0006966274 0.0007518097 0.0008110473 0.0008746123	0.0009427928 0.0005079224 -0.0000000741	-0.0000000976 -0.0000001195 -0.0000001400 -0.0000001592	-0.0000001774 -0.0000001945 -0.0000002108 -0.0000002263	-0.0000002411 -0.0000002553 -0.0000002689 -0.0000002821	-0.0000002948 -0.0000003071 -0.0000003191 -0.0000003308	-0.0000003422 -0.0000003533 -0.0000003643 -0.0000003750	-0.0000003856 -0.0000003960 -0.0000004063 -0.0000004164	-0.0000004264 -0.0000004363 -0.0000004461 -0.0000004557	-0.0000004652 -0.0000004746 -0.0000004839 -0.0000004931	-0.0000005021 -0.0000005109 -0.0000005196 -0.0000005282	-0.0000005366 -0.0000005447 -0.0000005527 -0.0000005605	-0.0000005680 -0.0000005752 -0.0000005822 -0.0000005888	-0.0000005951 -0.0000006010 -0.0000006065 -0.0000006115	-0.0000006161 -0.0000006201 -0.0000006236 -0.0000006264	-0.0000006285 -0.0000006299 -0.0000006304 -0.0000006300	-0.0000006287 -0.0000006262 -0.0000006226 -0.0000006177	-0.0000006113 -0.0000006033 -0.0000005937 -0.0000005822	-0.0000005686 -0.0000005527 -0.0000005343 -0.0000005132	-0.0000004891 -0.0000004617 -0.0000004307 -0.0000003956	-0.0000003562 -0.0000003120 -0.0000002624 -0.0000002071	-0.0000001453 -0.0000000765
0.0000000000	0.0000000849	0.0000001792	0.0000002837	0.0000003995	0.0000005277	0.0000006694	0.0000008261 0.0000009991 0.0000011900 0.0000014007 0.0000016329 0.0000018889 0.0000021708 0.0000024811	0.0000028227 0.0000031983 0.0000036113 0.0000040651 0.0000045637 0.0000051112 0.0000057121 0.0000063714	0.0000070945 0.0000078873 0.0000087561 0.0000097079 0.0000107501 0.0000118909 0.0000131393 0.0000145047	0.0000159976 0.0000176293 0.0000194120 0.0000213589 0.0000234842 0.0000258036 0.0000283337 0.0000310925	0.0000340997 0.0000373762 0.0000409448 0.0000448300 0.0000490583 0.0000536581 0.0000586601 0.0000640973	0.0000700053 0.0000764223 0.0000833894 0.0000909507 0.0000991536 0.0001080491 0.0001176917 0.0001281400	0.0001394568 0.0001517094 0.0001649698 0.0001793152 0.0001948280 0.0002115966 0.0002297153 0.0002492847	0.0002704127 0.0002932139 0.0003178111 0.0003443347 0.0003729242 0.0004037279 0.0004369037 0.0004726198	0.0005110549 0.0005523993 0.0005968548 0.0006446363 0.0006959712 0.0007511015 0.0008102834 0.0008737885	0.0009419048 0.0005074440 -0.0000000741	-0.0000000975 -0.0000001194 -0.0000001398 -0.0000001591	-0.0000001772 -0.0000001944 -0.0000002106 -0.0000002261	-0.0000002409 -0.0000002551 -0.0000002687 -0.0000002818	-0.0000002945 -0.0000003068 -0.0000003188 -0.0000003304	-0.0000003418 -0.0000003530 -0.0000003639 -0.0000003747	-0.0000003853 -0.0000003957 -0.0000004059 -0.0000004160	-0.0000004260 -0.0000004359 -0.0000004457 -0.0000004553	-0.0000004648 -0.0000004742 -0.0000004835 -0.0000004926	-0.0000005016 -0.0000005105 -0.0000005192 -0.0000005277	-0.0000005361 -0.0000005442 -0.0000005522 -0.0000005599	-0.0000005674 -0.0000005747 -0.0000005816 -0.0000005882	-0.0000005945 -0.0000006004 -0.0000006059 -0.0000006110	-0.0000006155 -0.0000006195 -0.0000006230 -0.0000006258	-0.0000006279 -0.0000006293 -0.0000006298 -0.0000006295	-0.0000006281 -0.0000006256 -0.0000006220 -0.0000006171	-0.0000006107 -0.0000006028 -0.0000005931 -0.0000005816	-0.0000005680 -0.0000005522 -0.0000005338 -0.0000005127	-0.0000004886 -0.0000004613 -0.0000004302 -0.0000003953	-0.0000003559 -0.0000003117 -0.0000002622 -0.0000002069	-0.0000001452 -0.0000000765
0.0000000000	0.0000000849	0.0000001790	0.0000002834	0.0000003991	0.0000005271	0.0000006687	0.0000008251 0.0000009980 0.0000011887 0.0000013991 0.0000016311 0.0000018868 0.0000021684 0.0000024784	0.0000028195 0.0000031947 0.0000036073 0.0000040606 0.0000045586 0.0000051055 0.0000057058 0.0000063643	0.0000070866 0.0000078785 0.0000087464 0.0000096971 0.0000107381 0.0000118777 0.0000131247 0.0000144886	0.0000159798 0.0000176097 0.0000193904 0.0000213351 0.0000234581 0.0000257749 0.0000283021 0.0000310579	0.0000340617 0.0000373346 0.0000408992 0.0000447801 0.0000490037 0.0000535983 0.0000585948 0.0000640260	0.0000699274 0.0000763373 0.0000832966 0.0000908495 0.0000990432 0.0001079288 0.0001175606 0.0001279973	0.0001393015 0.0001515405 0.0001647862 0.0001791156 0.0001946112 0.0002113611 0.0002294596 0.0002490073	0.0002701117 0.0002928875 0.0003174573 0.0003439514 0.0003725091 0.0004032785 0.0004364174 0.0004720936	0.0005104861 0.0005517844 0.0005961905 0.0006439187 0.0006951966 0.0007502654 0.0008093814 0.0008728158	0.0009408563 0.0005068792 -0.0000000740	-0.0000000974 -0.0000001192 -0.0000001397 -0.0000001589	-0.0000001770 -0.0000001941 -0.0000002104 -0.0000002259	-0.0000002406 -0.0000002548 -0.0000002684 -0.0000002815	-0.0000002942 -0.0000003065 -0.0000003184 -0.0000003301	-0.0000003415 -0.0000003526 -0.0000003635 -0.0000003743	-0.0000003848 -0.0000003952 -0.0000004055 -0.0000004156	-0.0000004256 -0.0000004354 -0.0000004452 -0.0000004548	-0.0000004643 -0.0000004737 -0.0000004829 -0.0000004920	-0.0000005010 -0.0000005099 -0.0000005186 -0.0000005271	-0.0000005355 -0.0000005436 -0.0000005516 -0.0000005593	-0.0000005668 -0.0000005740 -0.0000005810 -0.0000005876	-0.0000005938 -0.0000005997 -0.0000006052 -0.0000006103	-0.0000006148 -0.0000006189 -0.0000006223 -0.0000006251	-0.0000006272 -0.0000006286 -0.0000006291 -0.0000006288	-0.0000006274 -0.0000006250 -0.0000006213 -0.0000006164	-0.0000006100 -0.0000006021 -0.0000005925 -0.0000005810	-0.0000005674 -0.0000005515 -0.0000005332 -0.0000005122	-0.0000004881 -0.0000004607 -0.0000004298 -0.0000003948	-0.0000003555 -0.0000003113 -0.0000002619 -0.0000002067	-0.0000001450 -0.0000000764
0.0000000000	0.0000000847	0.0000001788	0.0000002831	0.0000003986	0.0000005264	0.0000006678	0.0000008241 0.0000009967 0.0000011872 0.0000013973 0.0000016290 0.0000018844 0.0000021656 0.0000024752	0.0000028159 0.0000031906 0.0000036026 0.0000040554 0.0000045528 0.0000050989 0.0000056984 0.0000063562	0.0000070775 0.0000078684 0.0000087351 0.0000096846 0.0000107243 0.0000118625 0.0000131078 0.0000144700	0.0000159593 0.0000175871 0.0000193655 0.0000213077 0.0000234280 0.0000257418 0.0000282658 0.0000310180	0.0000340180 0.0000372866 0.0000408467 0.0000447226 0.0000489407 0.0000535295 0.0000585195 0.0000639438	0.0000698376 0.0000762392 0.0000831896 0.0000907328 0.0000989160 0.0001077902 0.0001174097 0.0001278329	0.0001391226 0.0001513459 0.0001645745 0.0001788855 0.0001943612 0.0002110897 0.0002291649 0.0002486875	0.0002697648 0.0002925114 0.0003170496 0.0003435097 0.0003720307 0.0004027606 0.0004358569 0.0004714874	0.0005098304 0.0005510757 0.0005954248 0.0006430917 0.0006943037 0.0007493018 0.0008083419 0.0008716949	0.0009396479 0.0005062282 -0.0000000739	-0.0000000972 -0.0000001191 -0.0000001395 -0.0000001587	-0.0000001768 -0.0000001939 -0.0000002101 -0.0000002256	-0.0000002403 -0.0000002545 -0.0000002680 -0.0000002811	-0.0000002938 -0.0000003061 -0.0000003180 -0.0000003297	-0.0000003410 -0.0000003522 -0.0000003631 -0.0000003738	-0.0000003843 -0.0000003947 -0.0000004049 -0.0000004150	-0.0000004250 -0.0000004349 -0.0000004446 -0.0000004542	-0.0000004637 -0.0000004731 -0.0000004823 -0.0000004914	-0.0000005004 -0.0000005092 -0.0000005179 -0.0000005264	-0.0000005348 -0.0000005429 -0.0000005509 -0.0000005586	-0.0000005661 -0.0000005733 -0.0000005802 -0.0000005868	-0.0000005931 -0.0000005990 -0.0000006045 -0.0000006095	-0.0000006140 -0.0000006181 -0.0000006215 -0.0000006243	-0.0000006264 -0.0000006278 -0.0000006283 -0.0000006279	-0.0000006266 -0.0000006241 -0.0000006205 -0.0000006156	-0.0000006092 -0.0000006013 -0.0000005917 -0.0000005802	-0.0000005667 -0.0000005508 -0.0000005325 -0.0000005115	-0.0000004875 -0.0000004602 -0.0000004292 -0.0000003943	-0.0000003550 -0.0000003109 -0.0000002616 -0.0000002064	-0.0000001448 -0.0000000763
0.0000000000	0.0000000846	0.0000001785	0.0000002827	0.0000003980	0.0000005257	0.0000006668	0.0000008229 0.0000009952 0.0000011854 0.0000013953 0.0000016267 0.0000018816 0.0000021624 0.0000024716	0.0000028118 0.0000031860 0.0000035974 0.0000040495 0.0000045462 0.0000050915 0.0000056901 0.0000063469	0.0000070672 0.0000078570 0.0000087224 0.0000096705 0.0000107087 0.0000118452 0.0000130887 0.0000144489	0.0000159361 0.0000175615 0.0000193373 0.0000212767 0.0000233939 0.0000257043 0.0000282247 0.0000309729	0.0000339685 0.0000372324 0.0000407872 0.0000446575 0.0000488695 0.0000534516 0.0000584344 0.0000638507	0.0000697360 0.0000761283 0.0000830685 0.0000906007 0.0000987721 0.0001076333 0.0001172388 0.0001276469	0.0001389202 0.0001511256 0.0001643350 0.0001786252 0.0001940784 0.0002107824 0.0002288313 0.0002483255	0.0002693722 0.0002920857 0.0003165882 0.0003430097 0.0003714892 0.0004021744 0.0004352225 0.0004708012	0.0005090885 0.0005502738 0.0005945582 0.0006421558 0.0006932932 0.0007482113 0.0008071655 0.0008704262	0.0009382804 0.0005054914 -0.0000000738	-0.0000000971 -0.0000001189 -0.0000001393 -0.0000001585	-0.0000001765 -0.0000001936 -0.0000002098 -0.0000002252	-0.0000002400 -0.0000002541 -0.0000002676 -0.0000002807	-0.0000002934 -0.0000003056 -0.0000003176 -0.0000003292	-0.0000003405 -0.0000003516 -0.0000003625 -0.0000003732	-0.0000003838 -0.0000003941 -0.0000004044 -0.0000004144	-0.0000004244 -0.0000004342 -0.0000004439 -0.0000004535	-0.0000004630 -0.0000004724 -0.0000004816 -0.0000004907	-0.0000004997 -0.0000005085 -0.0000005172 -0.0000005257	-0.0000005340 -0.0000005421 -0.0000005501 -0.0000005578	-0.0000005653 -0.0000005725 -0.0000005794 -0.0000005860	-0.0000005922 -0.0000005981 -0.0000006036 -0.0000006086	-0.0000006131 -0.0000006172 -0.0000006206 -0.0000006234	-0.0000006255 -0.0000006269 -0.0000006274 -0.0000006270	-0.0000006257 -0.0000006232 -0.0000006196 -0.0000006147	-0.0000006084 -0.0000006005 -0.0000005909 -0.0000005794	-0.0000005658 -0.0000005500 -0.0000005318 -0.0000005108	-0.0000004868 -0.0000004595 -0.0000004286 -0.0000003937	-0.0000003545 -0.0000003105 -0.0000002612 -0.0000002061	-0.0000001446 -0.0000000762
0.0000000000	0.0000000845	0.0000001782	0.0000002822	0.0000003973	0.0000005248	0.0000006658	0.0000008215 0.0000009936 0.0000011835 0.0000013930 0.0000016240 0.0000018786 0.0000021589 0.0000024676	0.0000028072 0.0000031808 0.0000035915 0.0000040429 0.0000045388 0.0000050832 0.0000056809 0.0000063366	0.0000070558 0.0000078442 0.0000087082 0.0000096548 0.0000106913 0.0000118259 0.0000130674 0.0000144254	0.0000159101 0.0000175329 0.0000193058 0.0000212421 0.0000233558 0.0000256625 0.0000281788 0.0000309225	0.0000339132 0.0000371718 0.0000407209 0.0000445849 0.0000487900 0.0000533647 0.0000583393 0.0000637468	0.0000696225 0.0000760045 0.0000829334 0.0000904534 0.0000986114 0.0001074582 0.0001170481 0.0001274393	0.0001386942 0.0001508798 0.0001640677 0.0001783347 0.0001937627 0.0002104396 0.0002284592 0.0002479216	0.0002689340 0.0002916106 0.0003160732 0.0003424519 0.0003708850 0.0004015202 0.0004345147 0.0004700355	0.0005082604 0.0005493787 0.0005935912 0.0006411113 0.0006921656 0.0007469945 0.0008058526 0.0008690105	0.0009367543 0.0005046692 -0.0000000736	-0.0000000969 -0.0000001187 -0.0000001391 -0.0000001582	-0.0000001762 -0.0000001933 -0.0000002095 -0.0000002249	-0.0000002396 -0.0000002537 -0.0000002672 -0.0000002803	-0.0000002929 -0.0000003051 -0.0000003170 -0.0000003286	-0.0000003400 -0.0000003511 -0.0000003619 -0.0000003726	-0.0000003831 -0.0000003935 -0.0000004037 -0.0000004138	-0.0000004237 -0.0000004335 -0.0000004432 -0.0000004528	-0.0000004623 -0.0000004716 -0.0000004808 -0.0000004899	-0.0000004989 -0.0000005077 -0.0000005163 -0.0000005248	-0.0000005331 -0.0000005413 -0.0000005492 -0.0000005569	-0.0000005643 -0.0000005715 -0.0000005784 -0.0000005850	-0.0000005913 -0.0000005971 -0.0000006026 -0.0000006076	-0.0000006121 -0.0000006162 -0.0000006196 -0.0000006224	-0.0000006245 -0.0000006259 -0.0000006264 -0.0000006260	-0.0000006247 -0.0000006222 -0.0000006186 -0.0000006137	-0.0000006074 -0.0000005995 -0.0000005899 -0.0000005784	-0.0000005649 -0.0000005491 -0.0000005309 -0.0000005099	-0.0000004860 -0.0000004587 -0.0000004279 -0.0000003931	-0.0000003539 -0.0000003100 -0.0000002608 -0.0000002058	-0.0000001444 -0.0000000760
